dcterms:date,dcterms:type,dcterms:creator,dcterms:title @en,dcterms:issued,dcterms:isPartOf,dcterms:publisher,schema:volumeNumber,schema:issueNumber,schema:pageStart,schema:pageEnd,dcterms:language,dcterms:identifier,schema:issn,schema:url,dcterms:title,schema:keywords
2021-10-29 02:00:41.204125,Article,"石 一智,荒添 雅俊,下田 潔,新野 毅,関 純,甲斐 賢,内田 吉宜,伊東 昌子,岡田 久子",The Roles and Requirement of Facilitators in Project Management Pseudo-Experience Games,2021-04,プロジェクトマネジメント学会誌 = Journal of the Society of Project Management,プロジェクトマネジメント学会,23,2,9,14,JPN,"naid: 40022604979,ncid: AA11391448,ndlid: 031529821",1345-031X,http://id.ndl.go.jp/bib/031529821,プロジェクトマネジメント疑似体験ゲームにおけるファシリテータの役割と要件 (特集 プロジェクトマネジメント教育),"実践知の伝承,拡張的状況モデル,模擬訓練,ボードゲーム,プロジェクトマネジャ,Lore of Practical Knowledge,Extended Situation Model,Simulation Training,Board Game,Project Manager"
2021-10-29 01:59:39.373398,Article,,,2004-01,ベルダ,ベストブック,10,1,12,13,JPN,"naid: 40006063139,ndlid: 6808663",,http://id.ndl.go.jp/bib/6808663,経済 「デジキューブ」倒産の衝撃波--ゲームソフト市場の惨状,
2021-10-29 01:32:27.232373,Article,朝永 昌孝,,2009-04,研究所報,ベネッセコーポレーション,53,,102,105,JPN,"naid: 40016690648,ncid: AN10373475,ndlid: 10318921",,http://id.ndl.go.jp/bib/10318921,テレビゲームに関する意識と実態 (子どものICT利用実態調査報告書--小・中・高校生の携帯電話やパソコン利用の意識・実態を探る) -- (ICT全般に関する意識と実態),
2021-10-29 01:22:09.323054,Article,赤石 晋一郎,,2001-04-18,ダカ-ポ,マガジンハウス,21,7,74,79,JPN,"naid: 40004398599,ncid: AN1026544X,ndlid: 5721570",,http://id.ndl.go.jp/bib/5721570,テレビゲームに飽きた子供たち--ベイブレード/野球カード,
2021-10-29 01:59:44.501153,Article,砂川 労,,2001-06,マスコミ市民,マスコミ市民,,389,56,60,JPN,"naid: 40003559205,ncid: AN00335232,ndlid: 5787737",,http://id.ndl.go.jp/bib/5787737,マスコミ裁判(2)家庭用ゲーム機に「頒布権」があるのかどうか--ゲームソフトと著作権訴訟,
2021-10-29 01:23:06.516168,Article,"佐藤 雅彦,田尻 智",,1997-01,広告批評,マドラ,,201,24,32,JPN,"naid: 40004329312,ncid: AN00377549,ndlid: 4125358",03884937,http://id.ndl.go.jp/bib/4125358,テレビゲーム進化論<対談>,
2021-10-29 01:59:52.399622,Article,"佐藤 雅彦,中村 至男",,1999-11,広告批評,マドラ,,232,121,125,JPN,"naid: 40004329551,ncid: AN00377549,ndlid: 4908652",03884937,http://id.ndl.go.jp/bib/4908652,アフォーダンスという考え方--ゲームソフト「ポケ単」誕生まで,
2021-10-29 01:36:24.354359,Article,浅利 光昭,,2005-06,海外電気通信,マルチメディア振興センター,38,3,61,70,JPN,"naid: 40006777919,ncid: AN00365040,ndlid: 7364786",,http://id.ndl.go.jp/bib/7364786,ゲーム産業におけるコンテンツ・ビジネス (デジタル・コンテンツ・ビジネスの世界動向--変化する音楽・映像・ゲームのコンテンツ産業),
2021-10-29 01:31:54.963688,Article,七邊 信重,,2016-12,ICT world review,マルチメディア振興センター,8,5,8,28,JPN,"naid: 40020719547,ncid: AA12346890,ndlid: 027073588",,http://id.ndl.go.jp/bib/027073588,ビデオゲーム産業の成長要因の探究 : ICTとの結合によるビジネスモデルのイノベーション (特集 ICT利活用 : コンテンツ・中国におけるICT起業),
2021-10-29 01:29:45.418879,Article,五十嵐 輝,,2020-08,ICT world review = ICTワールドレビュー,マルチメディア振興センター,13,3,26,29,JPN,"naid: 40022368062,ncid: AA12346890,ndlid: 030674275",,http://id.ndl.go.jp/bib/030674275,COVID-19によるパンデミックの中、バーチャルスペースとして活用されるデジタルゲーム (特集 コロナ禍でコロナと暮らす、そしてコロナ後へ),
2021-10-29 01:31:33.871315,Article,三木 那由他,,2019-03-31,フィルカル : philosophy & culture : 分析哲学と文化をつなぐ,ミュー,4,1,274,310,JPN,"naid: 40021868939,ndlid: 029637104",,http://id.ndl.go.jp/bib/029637104,ビデオゲームの統語論と意味論に向けて : 松永伸司『ビデオゲームの美学』(慶應義塾大学出版、2018) 書評,
2021-10-29 01:27:33.833963,Article,,,2019-11-30,フィルカル : philosophy & culture : 分析哲学と文化をつなぐ,ミュー,4,3,314,331,JPN,"naid: 40022095177,ndlid: 030133175",,http://id.ndl.go.jp/bib/030133175,ワークショップ「ビデオゲームの世界はどのように作られているのか? : 松永伸司『ビデオゲームの美学』をヒントに,
2021-10-29 01:25:33.759789,Article,茂内 克彦,,2020-12-25,フィルカル : philosophy & culture : 分析哲学と文化をつなぐ,ミュー,5,3,392,405,JPN,"naid: 40022458965,ndlid: 031225095",,http://id.ndl.go.jp/bib/031225095,REVIEW 『デジタルゲーム研究入門』入門(あるいは「裏」デジタルゲーム研究入門)[小林信重編著],
2021-10-29 01:39:32.175757,Article,國岡 康久,,2010,ネットコミュニティ白書,メディアクリエイト,2010,,89,94,JPN,"naid: 40017430117,ncid: AA12371694,ndlid: 10922190",,http://id.ndl.go.jp/bib/10922190,オンラインゲームコミュニティの分岐点 (ネットコミュニケーションを利用した展開),
2021-10-29 01:46:45.359159,Article,"大澤 結,阿曽沼 早苗,金山 素子,鶴留 康弘,藤木 かおり,下條 裕史,永谷 広行,不二門 尚",Pleoptics Equipment and Steric Stereosopic Vision Examination Equipment Training Devices Which Have Concepts of Game Using a Personal Computer (PC),2010-07-30,あたらしい眼科 = Journal of the eye,メディカル葵出版,27,7,993,998,JPN,"naid: 10026508981,ncid: AN10066410,ndlid: 10779944",09101810,"http://id.ndl.go.jp/bib/10779944,http://search.jamas.or.jp/link/ui/2010271754","ゲームを用いた弱視訓練機, 立体視検査装置の開発","弱視訓練装置,3Dディスプレイ,立体視検査"
2021-10-29 01:54:57.043193,Article,藤田 美幸,"Platform creations of regional enhancement by analog and digital : A Case Study of ""FURUMACHI QUEST""",2017,シンポジウムモバイル研究論文集,モバイル学会,,,33,38,JPN,"naid: 40021435832,ndlid: 028765866",1883-2024,http://id.ndl.go.jp/bib/028765866,デジタルとアナログの融合による地域活性化プラットフォームモデルの開発 : 「ふるまちクエスト」を事例として (モバイルがインフラとなった時代を生きる) -- (地域社会/コミュニケーション),"hybrid strolling,regional innovation,regional enhancement,gamification,ハイブリッドまちあるき,地域イノベーション,地域活性化,ゲーミフィケーション"
2021-10-29 02:02:19.113517,Article,藤田 美幸,"A narrative of community resource utilization on ""Hybrid stroll around regional"" : A Case Study of ""Furumachi Quest 2017""",2018,シンポジウムモバイル研究論文集,モバイル学会,,,43,48,JPN,"naid: 40021996004,ndlid: 029945314",1883-2024,http://id.ndl.go.jp/bib/029945314,ハイブリッドまちあるきによる地域資源の物語化 : 「2017ふるまちクエスト」を事例として (モバイル史30年から、情報社会の未来を展望する) -- (地域社会/災害),"hybrid strolling,regional innovation,regional enhancement,gamification,narrative marketing,ハイブリッドまちあるき,地域イノベーション,地域活性化,ゲーミフィケーション,ナラティブ・マーケティング"
2021-10-29 02:02:43.877023,Article,杉田 万起,Gamification of Recruitment,2012,Works review : リクルートワークス研究所研究報告,リクルートワークス研究所,7,,140,149,JPN,"naid: 40019356164,ncid: AA1215306X,ndlid: 023837667",,http://id.ndl.go.jp/bib/023837667,採用のゲーミフィケーション : 採用における欧米企業のゲーム活用事例 (2020年・近未来の人と組織),"ゲーミフィケーション,採用,採用ブランド"
2021-10-29 01:57:56.114699,Article,,,2020-03,塾ジャーナル = Juku journal : 塾と学校中学から大学までを結ぶ情報誌,ルックデータ出版,26,4,15,29,JPN,"naid: 40022174267,ndlid: 030286449",,http://id.ndl.go.jp/bib/030286449,特集 ゲーミフィケーションが広げるAI教育の可能性,
2021-10-29 01:22:56.089581,Article,"橋本 照男,川島 隆太",Cognitive activity and brain,2017-01,老年精神医学雑誌,ワールドプランニング,28,1,24,28,JPN,"naid: 40021077097,ncid: AN10359022,ndlid: 027870826",0915-6305,http://id.ndl.go.jp/bib/027870826,知的活動と脳の関連 (特集 知的活動と認知機能),"MRI,読書,テレビゲーム,音楽,認知訓練"
2021-10-29 01:24:58.600275,Article,深沢 高,,2015-05,ワイエムビジネスレポート : 経営&情報システム,ワイエムコンサルティング研修・会員事業部,,80,8,10,JPN,"naid: 40020471741,ncid: AA12592649,ndlid: 026408651",,http://id.ndl.go.jp/bib/026408651,"マンスリー市場レポート(24)玩具 スマホゲーム隆盛でテレビゲーム大不振! : 人気キャラクターが""頼みの綱""に",
2021-10-29 02:01:15.016589,Article,山崎 雅弘,,2020-10,歴史群像,ワン・パブリッシング,29,5,117,124,JPN,"naid: 40022364004,ncid: AA11374890,ndlid: 030666184",,http://id.ndl.go.jp/bib/030666184,本誌8月号付録ボードゲーム 初心者&より深く楽しみたいあなたのためのプレイの実例,
2021-10-29 01:36:37.465130,Article,内藤 勲,Interaction between Platform and Architectures (1) : Focusing to the Video-Game Market,2005-12,経営管理研究所紀要,愛知学院大学,,12,11,22,JPN,"naid: 110004811635,ncid: AN10482415,ndlid: 7983619",13413821,http://id.ndl.go.jp/bib/7983619,プラットフォームとアーキテクチャの相互ダイナミクス(1)TVゲーム産業を事例として,"プラットフォーム,アーキテクチャ,TVゲーム,市場構造,インターフェース"
2021-10-29 01:59:34.715339,Article,"大島 光代,都築 繁幸,新美 奈緒子",Development and Evaluation on Phonetic Awareness of Deaf Children,2007-02,障害者教育・福祉学研究,愛知教育大学障害児教育講座,,3,57,63,JPN,"naid: 120006485022,ncid: AA12153820",1883-3101,http://hdl.handle.net/10424/00007871,聴覚障害幼児の音韻意識の指導プログラムの試作とその発達評価に関する研究,"聴覚障害幼児,音韻意識,コミュニケーション・モード"
2021-10-29 01:59:02.477687,Article,"相羽 大輔,三宅 琢",The Value that Game Accessibility Gives to the Medical Care and Education for Children and Adults with Visually Impaired,2021-03,障害者教育・福祉学研究 = Bulletin of special education and welfare,愛知教育大学特別支援教育講座・福祉講座,17,,79,83,JPN,"naid: 120007032714,ncid: AA12153820,ndlid: 031405755",1883-3101,"http://id.ndl.go.jp/bib/031405755,http://hdl.handle.net/10424/00009251",ゲームのアクセシビリティが視覚障害児・者の医療・教育に与える価値,"視覚障害,ゲーム,eスポーツ,アクセシビリティ,余暇,ビジョンケア"
2021-10-29 01:40:26.263449,Article,"増田 朋美,早川 和希,青山 和宏,森永 敦樹,天羽 康,神谷 良明",,2017-03-31,研究紀要,愛知教育大学附属高等学校,,44,29,37,JPN,"naid: 120006781439,ncid: AN0007503X",0913-2155,http://hdl.handle.net/10424/00008613,コンピュータゲームを使った「データの分析」の授業実践 ―QC問題解決法によるより良いチーム作り―,"データの分析,コンピュータゲーム,QC問題解決法,ETYP:教育実践,STYP:高等学校,SSUB:数学,SSUB:総合的な学習,SGRD:高3"
2021-10-29 01:38:48.433967,Article,"青山 郁子,五十嵐 哲也",Negative social and psychological effects of problematic Internet use and online game on users : A review of research,2011,"Iris health : the bulletin of Center for Campus Health and Environment, Aichi University of Education",愛知教育大学保健環境センター,10,0,7,14,JPN,"naid: 40019261154,ncid: AA11777376,ndlid: 023647488",1347-2801,"http://id.ndl.go.jp/bib/023647488,http://hdl.handle.net/10424/4526,http://search.jamas.or.jp/link/ui/2012207782",Problematic Internet Use (PIU)とオンラインゲームのユーザーに与えるネガティブな社会的・心理的影響 : 展望と課題,"インターネット依存,インターネット中毒,オンラインコミュニケーション,オンラインゲーム"
2021-10-29 01:33:27.018207,Article,三宮 敦生,What Teachers in Charge of Educational Counseling Should Know,2005,愛知県立芸術大学紀要 = The bulletin of Aichi University of the Arts,愛知県立芸術大学,,35,87,97,ENG,"naid: 110006203457,ncid: AN00007619,ndlid: 8633662",0389-8369,http://id.ndl.go.jp/bib/8633662,教育相談担当教師が知っておくべきことについて,
